name,county,county_code
Ghertenis,Caras-Severin,CS
Luncavita,Caras-Severin,CS
Varciorova,Caras-Severin,CS
Dalboset,Caras-Severin,CS
Plugova,Caras-Severin,CS
Bucova,Caras-Severin,CS
Lupac,Caras-Severin,CS
Fizes,Caras-Severin,CS
Cornutel,Caras-Severin,CS
Zorlentu Mare,Caras-Severin,CS
Greoni,Caras-Severin,CS
Petrosnita,Caras-Severin,CS
Maru,Caras-Severin,CS
Mehadica,Caras-Severin,CS
Vrani,Caras-Severin,CS
Padina Matei,Caras-Severin,CS
Farliug,Caras-Severin,CS
Valea Bolvasnita,Caras-Severin,CS
Clocotici,Caras-Severin,CS
Iablanita,Caras-Severin,CS
Naidas,Caras-Severin,CS
Ciudanovita,Caras-Severin,CS
Ilova,Caras-Severin,CS
Varadia,Caras-Severin,CS
Sacu,Caras-Severin,CS
Petnic,Caras-Severin,CS
Cornea,Caras-Severin,CS
Carbunari,Caras-Severin,CS
Ocna de Fier,Caras-Severin,CS
Binis,Caras-Severin,CS
Bucosnita,Caras-Severin,CS
Garnic,Caras-Severin,CS
Globu Craiovei,Caras-Severin,CS
Prilipet,Caras-Severin,CS
Fenes,Caras-Severin,CS
Sopotu Vechi,Caras-Severin,CS
Sosdea,Caras-Severin,CS
Socol,Caras-Severin,CS
Ciresa,Caras-Severin,CS
Doman,Caras-Severin,CS
Ruschita,Caras-Severin,CS
Valisoara,Caras-Severin,CS
Moceris,Caras-Severin,CS
Zavoi,Caras-Severin,CS
Sasca Montana,Caras-Severin,CS
Ticvaniu Mare,Caras-Severin,CS
Garbovat,Caras-Severin,CS
Cuptoare,Caras-Severin,CS
Zlatita,Caras-Severin,CS
Poiana,Caras-Severin,CS
Cavaran,Caras-Severin,CS
Comoraste,Caras-Severin,CS
Patas,Caras-Severin,CS
Lapusnicel,Caras-Severin,CS
Brebu,Caras-Severin,CS
Sfanta Elena,Caras-Severin,CS
Brosteni,Caras-Severin,CS
Tirol,Caras-Severin,CS
Macesti,Caras-Severin,CS
Ciclova Montana,Caras-Severin,CS
Belobresca,Caras-Severin,CS
Soceni,Caras-Severin,CS
Parvova,Caras-Severin,CS
Gornea,Caras-Severin,CS
Iaz,Caras-Severin,CS
Campia,Caras-Severin,CS
Crusovat,Caras-Severin,CS
23 August,Caras-Severin,CS
Paltinis,Caras-Severin,CS
Forotic,Caras-Severin,CS
Voislova,Caras-Severin,CS
Ezeris,Caras-Severin,CS
Golet,Caras-Severin,CS
Bradisoru de Jos,Caras-Severin,CS
Nermed,Caras-Severin,CS
Pecinisca,Caras-Severin,CS
Rafnic,Caras-Severin,CS
Ciuchici,Caras-Severin,CS
Valea Timisului,Caras-Severin,CS
Mercina,Caras-Severin,CS
Zorile,Caras-Severin,CS
Borlovenii Vechi,Caras-Severin,CS
Bolvasnita,Caras-Severin,CS
Doclin,Caras-Severin,CS
Barza,Caras-Severin,CS
Delinesti,Caras-Severin,CS
Radimna,Caras-Severin,CS
Jupa,Caras-Severin,CS
Borlovenii Noi,Caras-Severin,CS
Zervesti,Caras-Severin,CS
Terova,Caras-Severin,CS
Valeapai,Caras-Severin,CS
Zagujeni,Caras-Severin,CS
Sasca Romana,Caras-Severin,CS
Magura,Caras-Severin,CS
Stinapari,Caras-Severin,CS
Sat Batran,Caras-Severin,CS
Secu,Caras-Severin,CS
Surducu Mare,Caras-Severin,CS
Vraniut,Caras-Severin,CS
Susca,Caras-Severin,CS
Copacele,Caras-Severin,CS
Maciova,Caras-Severin,CS
Iam,Caras-Severin,CS
Tincova,Caras-Severin,CS
Vodnic,Caras-Severin,CS
Garliste,Caras-Severin,CS
Berliste,Caras-Severin,CS
Matnicu Mare,Caras-Severin,CS
Prisian,Caras-Severin,CS
Buchin,Caras-Severin,CS
Scaius,Caras-Severin,CS
Prisaca,Caras-Severin,CS
Valea Bistrei,Caras-Severin,CS
Ilidia,Caras-Severin,CS
Stancilova,Caras-Severin,CS
Goruia,Caras-Severin,CS
Var,Caras-Severin,CS
Canicea,Caras-Severin,CS
Rachitova,Caras-Severin,CS
Lescovita,Caras-Severin,CS
Cuptoare,Caras-Severin,CS
Carnecea,Caras-Severin,CS
Mal,Caras-Severin,CS
Poiana Marului,Caras-Severin,CS
Izgar,Caras-Severin,CS
Ticvaniu Mic,Caras-Severin,CS
Moniom,Caras-Severin,CS
Sadova Noua,Caras-Severin,CS
Zlagna,Caras-Severin,CS
Divici,Caras-Severin,CS
Slatina-Nera,Caras-Severin,CS
Sopotu Nou,Caras-Severin,CS
Rugi,Caras-Severin,CS
Ciuta,Caras-Severin,CS
Secaseni,Caras-Severin,CS
Potoc,Caras-Severin,CS
Milcoveni,Caras-Severin,CS
Moldovita,Caras-Severin,CS
Nicolint,Caras-Severin,CS
Ohaba-Matnic,Caras-Severin,CS
Sub Margine,Caras-Severin,CS
Cornereva,Caras-Severin,CS
Cornisoru,Caras-Severin,CS
Sadova Veche,Caras-Severin,CS
Apadia,Caras-Severin,CS
Ersig,Caras-Severin,CS
Globurau,Caras-Severin,CS
Bigar,Caras-Severin,CS
Pestere,Caras-Severin,CS
Dalci,Caras-Severin,CS
Duleu,Caras-Severin,CS
Agadici,Caras-Severin,CS
Iabalcea,Caras-Severin,CS
Valeadeni,Caras-Severin,CS
Petrilova,Caras-Severin,CS
Ciortea,Caras-Severin,CS
Bogaltin,Caras-Severin,CS
Bogodint,Caras-Severin,CS
Remetea-Poganici,Caras-Severin,CS
Ravensca,Caras-Severin,CS
Dezesti,Caras-Severin,CS
Jitin,Caras-Severin,CS
Pogara de Sus,Caras-Severin,CS
Salbagelu Nou,Caras-Severin,CS
Socolari,Caras-Severin,CS
Putna,Caras-Severin,CS
Sumita,Caras-Severin,CS
Macoviste,Caras-Severin,CS
Zbegu,Caras-Severin,CS
Bojia,Caras-Severin,CS
Giurgiova,Caras-Severin,CS
Rachita,Caras-Severin,CS
Cozla,Caras-Severin,CS
Topla,Caras-Severin,CS
Cozia,Caras-Severin,CS
Valea Mare,Caras-Severin,CS
Calina,Caras-Severin,CS
Zanogi,Caras-Severin,CS
Iertof,Caras-Severin,CS
Zorlencior,Caras-Severin,CS
Rusova Noua,Caras-Severin,CS
Ruginosu,Caras-Severin,CS
Camena,Caras-Severin,CS
Negiudin,Caras-Severin,CS
Ohabita,Caras-Severin,CS
Garana,Caras-Severin,CS
Marila,Caras-Severin,CS
Valea Rachitei,Caras-Severin,CS
Brezon,Caras-Severin,CS
Crusovita,Caras-Severin,CS
Izvor,Caras-Severin,CS
Rustin,Caras-Severin,CS
Vama Marga,Caras-Severin,CS
Hora Mare,Caras-Severin,CS
Carsa Rosie,Caras-Severin,CS
Zmogotin,Caras-Severin,CS
Lunca Florii,Caras-Severin,CS
Rusova Veche,Caras-Severin,CS
Lunca Zaicii,Caras-Severin,CS
Poiana Lunga,Caras-Severin,CS
Carsie,Caras-Severin,CS
Parneaura,Caras-Severin,CS
Cracu Teiului,Caras-Severin,CS
Poneasca,Caras-Severin,CS
Sub Plai,Caras-Severin,CS
Valea Rosie,Caras-Severin,CS
Zoina,Caras-Severin,CS
Prislop,Caras-Severin,CS
Studena,Caras-Severin,CS
Macoviste,Caras-Severin,CS
Pogara,Caras-Severin,CS
Barbosu,Caras-Severin,CS
Obita,Caras-Severin,CS
Strugasca,Caras-Severin,CS
Sub Crang,Caras-Severin,CS
Barz,Caras-Severin,CS
Gruni,Caras-Severin,CS
Zasloane,Caras-Severin,CS
Mesteacan,Caras-Severin,CS
Poienile Boinei,Caras-Severin,CS
Costis,Caras-Severin,CS
Frasinis,Caras-Severin,CS
Tatu,Caras-Severin,CS
Urcu,Caras-Severin,CS
Bazias,Caras-Severin,CS
Borugi,Caras-Severin,CS
Prisacina,Caras-Severin,CS
Boina,Caras-Severin,CS
Inelet,Caras-Severin,CS
Ciresel,Caras-Severin,CS
Dolina,Caras-Severin,CS
Lucacevat,Caras-Severin,CS
Valea Ravensca,Caras-Severin,CS
Arsuri,Caras-Severin,CS
Valea Minisului,Caras-Severin,CS
Hora Mica,Caras-Severin,CS
Zanou,Caras-Severin,CS
Cracu Mare,Caras-Severin,CS
Curmatura,Caras-Severin,CS
Dristie,Caras-Severin,CS
Cicleni,Caras-Severin,CS
Dobraia,Caras-Severin,CS
Valea Sichevitei,Caras-Severin,CS
Camenita,Caras-Severin,CS
Prislop,Caras-Severin,CS
Resita Mica,Caras-Severin,CS
Scarisoara,Caras-Severin,CS
Martinovat,Caras-Severin,CS
Preveciori,Caras-Severin,CS
Boinita,Caras-Severin,CS
Brebu Nou,Caras-Severin,CS
Brestelnic,Caras-Severin,CS
Bratova,Caras-Severin,CS
Cracu Almaj,Caras-Severin,CS
Streneac,Caras-Severin,CS
Valea Orevita,Caras-Severin,CS
Plopu,Caras-Severin,CS
Liborajdea,Caras-Severin,CS
Ogasu Podului,Caras-Severin,CS
Lindenfeld,Caras-Severin,CS
Drencova,Caras-Severin,CS
Cluj-Napoca,Cluj,CJ
Turda,Cluj,CJ
Dej,Cluj,CJ
Campia Turzii,Cluj,CJ
Gherla,Cluj,CJ
Huedin,Cluj,CJ
Gilau,Cluj,CJ
Viisoara,Cluj,CJ
Mihai Viteazu,Cluj,CJ
Apahida,Cluj,CJ
Floresti,Cluj,CJ
Baciu,Cluj,CJ
Aghiresu-Fabrici,Cluj,CJ
Sic,Cluj,CJ
Bontida,Cluj,CJ
Luna,Cluj,CJ
Cojocna,Cluj,CJ
Ocna Dejului,Cluj,CJ
Cuzdrioara,Cluj,CJ
Iara,Cluj,CJ
Unguras,Cluj,CJ
Luna de Sus,Cluj,CJ
Marisel,Cluj,CJ
Negreni,Cluj,CJ
Feleacu,Cluj,CJ
Iclod,Cluj,CJ
Valea Draganului,Cluj,CJ
Frata,Cluj,CJ
Chiuiesti,Cluj,CJ
Somesu Rece,Cluj,CJ
Mociu,Cluj,CJ
Tritenii de Jos,Cluj,CJ
Suatu,Cluj,CJ
Borsa,Cluj,CJ
Catcau,Cluj,CJ
Rascruci,Cluj,CJ
Jucu de Sus,Cluj,CJ
Fizesu Gherlii,Cluj,CJ
Padureni,Cluj,CJ
Ciucea,Cluj,CJ
Mintiu Gherlii,Cluj,CJ
Caseiu,Cluj,CJ
Camarasu,Cluj,CJ
Aghiresu,Cluj,CJ
Mera,Cluj,CJ
Luncani,Cluj,CJ
Soporu de Campie,Cluj,CJ
Sannicoara,Cluj,CJ
Buza,Cluj,CJ
Moldovenesti,Cluj,CJ
Bogata,Cluj,CJ
Tritenii de Sus,Cluj,CJ
Sancraiu,Cluj,CJ
Poieni,Cluj,CJ
Calatele,Cluj,CJ
Nires,Cluj,CJ
Risca,Cluj,CJ
Gheorghieni,Cluj,CJ
Suceagu,Cluj,CJ
Urca,Cluj,CJ
Baisoara,Cluj,CJ
Dezmir,Cluj,CJ
Copaceni,Cluj,CJ
Savadisla,Cluj,CJ
Ceanu Mare,Cluj,CJ
Calarasi,Cluj,CJ
Sanmarghita,Cluj,CJ
Rugasesti,Cluj,CJ
Vaida-Camaras,Cluj,CJ
Maguri,Cluj,CJ
Chinteni,Cluj,CJ
Tureni,Cluj,CJ
Morlaca,Cluj,CJ
Izvoru Crisului,Cluj,CJ
Batin,Cluj,CJ
Catina,Cluj,CJ
Capusu Mare,Cluj,CJ
Valcele,Cluj,CJ
Dabaca,Cluj,CJ
Urisor,Cluj,CJ
Vlaha,Cluj,CJ
Rachitele,Cluj,CJ
Capusu Mic,Cluj,CJ
Bunesti,Cluj,CJ
Livada,Cluj,CJ
Maguri-Racatau,Cluj,CJ
Palatca,Cluj,CJ
Vistea,Cluj,CJ
Taga,Cluj,CJ
Rogojel,Cluj,CJ
Podeni,Cluj,CJ
Valea Ierii,Cluj,CJ
Finisel,Cluj,CJ
Aiton,Cluj,CJ
Luna de Jos,Cluj,CJ
Bucea,Cluj,CJ
Sanpaul,Cluj,CJ
Boldut,Cluj,CJ
Petrestii de Jos,Cluj,CJ
Boian,Cluj,CJ
Macau,Cluj,CJ
Orman,Cluj,CJ
Rediu,Cluj,CJ
Berchiesu,Cluj,CJ
Iacobeni,Cluj,CJ
Manastireni,Cluj,CJ
Nima,Cluj,CJ
Bedeciu,Cluj,CJ
Gadalin,Cluj,CJ
Bologa,Cluj,CJ
Garbau,Cluj,CJ
Badeni,Cluj,CJ
Panticeu,Cluj,CJ
Samboleni,Cluj,CJ
Cornesti,Cluj,CJ
Mica,Cluj,CJ
Fundatura,Cluj,CJ
Cara,Cluj,CJ
Jucu de Mijloc,Cluj,CJ
Aschileu Mare,Cluj,CJ
Somcutu Mic,Cluj,CJ
Geaca,Cluj,CJ
Manasturel,Cluj,CJ
Sacuieu,Cluj,CJ
Alunis,Cluj,CJ
Hasdate,Cluj,CJ
Manastirea,Cluj,CJ
Visea,Cluj,CJ
Muntele Rece,Cluj,CJ
Corusu,Cluj,CJ
Boju,Cluj,CJ
Sandulesti,Cluj,CJ
Feldioara,Cluj,CJ
Leghia,Cluj,CJ
Agris,Cluj,CJ
Margau,Cluj,CJ
Hodisu,Cluj,CJ
Belis,Cluj,CJ
Pata,Cluj,CJ
Tranisu,Cluj,CJ
Salisca,Cluj,CJ
Cacova Ierii,Cluj,CJ
Popesti,Cluj,CJ
Bobalna,Cluj,CJ
Caianu,Cluj,CJ
Plaiesti,Cluj,CJ
Turea,Cluj,CJ
Cutca,Cluj,CJ
Somesu Cald,Cluj,CJ
Naoiu,Cluj,CJ
Recea-Cristur,Cluj,CJ
Vechea,Cluj,CJ
Agarbiciu,Cluj,CJ
Micesti,Cluj,CJ
Sardu,Cluj,CJ
Cetan,Cluj,CJ
Cheia,Cluj,CJ
Santioana,Cluj,CJ
Ceanu Mic,Cluj,CJ
Vanatori,Cluj,CJ
Berindu,Cluj,CJ
Nicula,Cluj,CJ
Nasal,Cluj,CJ
Pintic,Cluj,CJ
Gligoresti,Cluj,CJ
Corpadea,Cluj,CJ
Cublesu Somesan,Cluj,CJ
Liteni,Cluj,CJ
Colonia,Cluj,CJ
Ghirolt,Cluj,CJ
Dealu Negru,Cluj,CJ
Bicalatu,Cluj,CJ
Inucu,Cluj,CJ
Strambu,Cluj,CJ
Calata,Cluj,CJ
Vultureni,Cluj,CJ
Visagu,Cluj,CJ
Aruncuta,Cluj,CJ
Cristorel,Cluj,CJ
Baita,Cluj,CJ
Poiana Horea,Cluj,CJ
Valeni,Cluj,CJ
Sacel,Cluj,CJ
Jichisu de Jos,Cluj,CJ
Magoaja,Cluj,CJ
Soimeni,Cluj,CJ
Lujerdiu,Cluj,CJ
Coplean,Cluj,CJ
Bagara,Cluj,CJ
Iuriu de Campie,Cluj,CJ
Juc-Herghelie,Cluj,CJ
Chesau,Cluj,CJ
Dealu Mare,Cluj,CJ
Dumbrava,Cluj,CJ
Paniceni,Cluj,CJ
Ghirisu Roman,Cluj,CJ
Ploscos,Cluj,CJ
Sucutard,Cluj,CJ
Vad,Cluj,CJ
Bont,Cluj,CJ
Surduc,Cluj,CJ
Aschileu Mic,Cluj,CJ
Codor,Cluj,CJ
Muntele Baisorii,Cluj,CJ
Nadaselu,Cluj,CJ
Calarasi-Gara,Cluj,CJ
Dangau Mare,Cluj,CJ
Tritenii-Hotar,Cluj,CJ
Sarata,Cluj,CJ
Martinesti,Cluj,CJ
Barai,Cluj,CJ
Bogata de Jos,Cluj,CJ
Lunca Visagului,Cluj,CJ
Nadasu,Cluj,CJ
Lacu,Cluj,CJ
Fagetu Ierii,Cluj,CJ
Guga,Cluj,CJ
Lita,Cluj,CJ
Fodora,Cluj,CJ
Criseni,Cluj,CJ
Dangau Mic,Cluj,CJ
Boteni,Cluj,CJ
Salicea,Cluj,CJ
Marcesti,Cluj,CJ
Topa Mica,Cluj,CJ
Feiurdeni,Cluj,CJ
Deleni,Cluj,CJ
Macicasu,Cluj,CJ
Ceaba,Cluj,CJ
Mihaiesti,Cluj,CJ
Hasdate,Cluj,CJ
Jichisu de Sus,Cluj,CJ
Garbau Dejului,Cluj,CJ
Bogata de Sus,Cluj,CJ
Cornesti,Cluj,CJ
Filea de Jos,Cluj,CJ
Faureni,Cluj,CJ
Sanmartin,Cluj,CJ
Zorenii de Vale,Cluj,CJ
Razbuneni,Cluj,CJ
Valea Grosilor,Cluj,CJ
Valea Ungurasului,Cluj,CJ
Valea Florilor,Cluj,CJ
Caianu-Vama,Cluj,CJ
Deusu,Cluj,CJ
Poiana Fratii,Cluj,CJ
Manasturu Romanesc,Cluj,CJ
Sava,Cluj,CJ
Buru,Cluj,CJ
Muncel,Cluj,CJ
Tioltiur,Cluj,CJ
Hagau,Cluj,CJ
Diviciorii Mari,Cluj,CJ
Babdiu,Cluj,CJ
Giula,Cluj,CJ
Darja,Cluj,CJ
Samboieni,Cluj,CJ
Stolna,Cluj,CJ
Craesti,Cluj,CJ
Livada,Cluj,CJ
Sacalaia,Cluj,CJ
Petresti,Cluj,CJ
Sanmartin,Cluj,CJ
Scrind-Frasinet,Cluj,CJ
Masca,Cluj,CJ
Domosu,Cluj,CJ
Barlea,Cluj,CJ
Filea de Sus,Cluj,CJ
Stejeris,Cluj,CJ
Comsesti,Cluj,CJ
Ticu-Colonie,Cluj,CJ
Ciurila,Cluj,CJ
Rosieni,Cluj,CJ
Elciu,Cluj,CJ
Santejude,Cluj,CJ
Chidea,Cluj,CJ
Osoi,Cluj,CJ
Silivas,Cluj,CJ
Arghisu,Cluj,CJ
Petea,Cluj,CJ
Valeni,Cluj,CJ
Salatiu,Cluj,CJ
Ocolisel,Cluj,CJ
Plaiuri,Cluj,CJ
Coasta,Cluj,CJ
Giurcuta de Sus,Cluj,CJ
Finciu,Cluj,CJ
Babutiu,Cluj,CJ
Strucut,Cluj,CJ
Alunisu,Cluj,CJ
Rotunda,Cluj,CJ
Legii,Cluj,CJ
Vale,Cluj,CJ
Saula,Cluj,CJ
Iclozel,Cluj,CJ
Nearsova,Cluj,CJ
Hodai Boian,Cluj,CJ
Maia,Cluj,CJ
Olariu,Cluj,CJ
Salistea Noua,Cluj,CJ
Tauti,Cluj,CJ
Ciubancuta,Cluj,CJ
Corneni,Cluj,CJ
Curtuiusu Dejului,Cluj,CJ
Petrestii de Mijloc,Cluj,CJ
Caianu Mic,Cluj,CJ
Tiocu de Jos,Cluj,CJ
Ciumafaia,Cluj,CJ
Padureni,Cluj,CJ
Dancu,Cluj,CJ
Paglisa,Cluj,CJ
Badesti,Cluj,CJ
Stoiana,Cluj,CJ
Valea Calda,Cluj,CJ
Calna,Cluj,CJ
Cerc,Cluj,CJ
Muntele Cacovei,Cluj,CJ
Pietroasa,Cluj,CJ
Suaras,Cluj,CJ
Huci,Cluj,CJ
Ciubanca,Cluj,CJ
Horlacea,Cluj,CJ
Cornesti,Cluj,CJ
Huta,Cluj,CJ
Braisoru,Cluj,CJ
Caprioara,Cluj,CJ
Tiocu de Sus,Cluj,CJ
Copru,Cluj,CJ
Balcesti,Cluj,CJ
Dosu Napului,Cluj,CJ
Dretea,Cluj,CJ
Hodaie,Cluj,CJ
Padurenii,Cluj,CJ
Tarpiu,Cluj,CJ
Saliste,Cluj,CJ
Boj-Catun,Cluj,CJ
Muresenii de Campie,Cluj,CJ
Prunis,Cluj,CJ
Leurda,Cluj,CJ
Sutu,Cluj,CJ
Valcelele,Cluj,CJ
Fanate,Cluj,CJ
Prelucele,Cluj,CJ
Plopi,Cluj,CJ
Mahal,Cluj,CJ
Bociu,Cluj,CJ
Sumurducu,Cluj,CJ
Tauseni,Cluj,CJ
Lapustesti,Cluj,CJ
Valisoara,Cluj,CJ
Diviciorii Mici,Cluj,CJ
Valea lui Cati,Cluj,CJ
Satu Lung,Cluj,CJ
Puini,Cluj,CJ
Targusor,Cluj,CJ
Radaia,Cluj,CJ
Oas,Cluj,CJ
Ardeova,Cluj,CJ
Cremenea,Cluj,CJ
Ciuleni,Cluj,CJ
Damburile,Cluj,CJ
Bica,Cluj,CJ
Doroltu,Cluj,CJ
Petrestii de Sus,Cluj,CJ
Clapa,Cluj,CJ
Chiris,Cluj,CJ
Crairat,Cluj,CJ
Balcesti,Cluj,CJ
Santejude Vale,Cluj,CJ
Osorhel,Cluj,CJ
Straja,Cluj,CJ
Borzesti,Cluj,CJ
Catalina,Cluj,CJ
Escu,Cluj,CJ
Padureni,Cluj,CJ
Saradis,Cluj,CJ
Ticu,Cluj,CJ
Valea lui Opris,Cluj,CJ
Magura Ierii,Cluj,CJ
Morau,Cluj,CJ
Muntele Sacelului,Cluj,CJ
Valea Vadului,Cluj,CJ
Moara de Padure,Cluj,CJ
Bagaciu,Cluj,CJ
Buteni,Cluj,CJ
Valea Caseielului,Cluj,CJ
Bodrog,Cluj,CJ
Dambu Mare,Cluj,CJ
Jurca,Cluj,CJ
Pruni,Cluj,CJ
Igritia,Cluj,CJ
Ciurgau,Cluj,CJ
Borsa-Catun,Cluj,CJ
Salistea Veche,Cluj,CJ
Pustuta,Cluj,CJ
Salatruc,Cluj,CJ
Dorna,Cluj,CJ
Muntele Bocului,Cluj,CJ
Valea Luncii,Cluj,CJ
Lungesti,Cluj,CJ
Sub Coasta,Cluj,CJ
Sigau,Cluj,CJ
Pruneni,Cluj,CJ
Dealu Botii,Cluj,CJ
Turmasi,Cluj,CJ
Lobodas,Cluj,CJ
Darot,Cluj,CJ
Smida,Cluj,CJ
Custura,Cluj,CJ
Frasinet,Cluj,CJ
Antas,Cluj,CJ
Padurea Iacobeni,Cluj,CJ
Cerbesti,Cluj,CJ
Straja,Cluj,CJ
Muntele Filii,Cluj,CJ
Valea Garboului,Cluj,CJ
Dosu Bricii,Cluj,CJ
Razoare,Cluj,CJ
Valea Agrisului,Cluj,CJ
Blidaresti,Cluj,CJ
Sicfa,Cluj,CJ
Comorata,Cluj,CJ
Moristi,Cluj,CJ
Valea Ciresoii,Cluj,CJ
Starcu,Cluj,CJ
Falca,Cluj,CJ
Mortesti,Cluj,CJ
Campenesti,Cluj,CJ
Borsa-Crestaia,Cluj,CJ
Andici,Cluj,CJ
Casele Micesti,Cluj,CJ
Giurcuta de Jos,Cluj,CJ
Lunca Bontului,Cluj,CJ
Pestera,Cluj,CJ
Constanta,Constanta,CT
Medgidia,Constanta,CT
Mangalia,Constanta,CT
Navodari,Constanta,CT
Cernavoda,Constanta,CT
Ovidiu,Constanta,CT
Harsova,Constanta,CT
Murfatlar,Constanta,CT
Mihail Kogalniceanu,Constanta,CT
Cumpana,Constanta,CT
Valu lui Traian,Constanta,CT
Techirghiol,Constanta,CT
Cobadin,Constanta,CT
Tuzla,Constanta,CT
Lumina,Constanta,CT
Eforie Sud,Constanta,CT
Eforie Nord,Constanta,CT
Negru Voda,Constanta,CT
Palazu Mare,Constanta,CT
Baneasa,Constanta,CT
Corbu,Constanta,CT
Cogealac,Constanta,CT
Agigea,Constanta,CT
Poarta Alba,Constanta,CT
Nicolae Balcescu,Constanta,CT
Ciobanu,Constanta,CT
Topraisar,Constanta,CT
Ostrov,Constanta,CT
Ghindaresti,Constanta,CT
Rasova,Constanta,CT
Cuza Voda,Constanta,CT
Castelu,Constanta,CT
Pecineaga,Constanta,CT
Satu Nou,Constanta,CT
23 August,Constanta,CT
Oltina,Constanta,CT
Sacele,Constanta,CT
Topalu,Constanta,CT
Garliciu,Constanta,CT
Chirnogeni,Constanta,CT
2 Mai,Constanta,CT
Pestera,Constanta,CT
Mircea Voda,Constanta,CT
Mihai Viteazu,Constanta,CT
Limanu,Constanta,CT
Fantanele,Constanta,CT
Nisipari,Constanta,CT
Dorobantu,Constanta,CT
Ciocarlia,Constanta,CT
Dunareni,Constanta,CT
Viisoara,Constanta,CT
Tortoman,Constanta,CT
Targusor,Constanta,CT
Piatra,Constanta,CT
Dulcesti,Constanta,CT
Amzacea,Constanta,CT
Independenta,Constanta,CT
Istria,Constanta,CT
Mosneni,Constanta,CT
Sinoie,Constanta,CT
Cochirleni,Constanta,CT
Schitu,Constanta,CT
Albesti,Constanta,CT
Plopeni,Constanta,CT
Ciocarlia de Sus,Constanta,CT
Valea Dacilor,Constanta,CT
Adamclisi,Constanta,CT
Lipnita,Constanta,CT
Faclia,Constanta,CT
Crucea,Constanta,CT
Mereni,Constanta,CT
Tariverde,Constanta,CT
Nuntasi,Constanta,CT
Pietreni,Constanta,CT
Viile,Constanta,CT
Siminoc,Constanta,CT
Almalau,Constanta,CT
Cotu Vaii,Constanta,CT
General Scarisoreanu,Constanta,CT
Baraganu,Constanta,CT
Comana,Constanta,CT
Saraiu,Constanta,CT
Lanurile,Constanta,CT
Faurei,Constanta,CT
Coslugea,Constanta,CT
Seimenii Mici,Constanta,CT
Gradina,Constanta,CT
Nazarcea,Constanta,CT
Tepes Voda,Constanta,CT
Stupina,Constanta,CT
Dunarea,Constanta,CT
Aliman,Constanta,CT
Movilita,Constanta,CT
Horia,Constanta,CT
Negureni,Constanta,CT
Costinesti,Constanta,CT
Vulturu,Constanta,CT
Saligny,Constanta,CT
Pantelimon,Constanta,CT
Izvoru Mare,Constanta,CT
Ramnicu de Jos,Constanta,CT
Silistea,Constanta,CT
Dobromir,Constanta,CT
Poiana,Constanta,CT
Zorile,Constanta,CT
Darabani,Constanta,CT
Canlia,Constanta,CT
Razoarele,Constanta,CT
Tataru,Constanta,CT
Vadu,Constanta,CT
Petrosani,Constanta,CT
Galita,Constanta,CT
Sanatoriul Agigea,Constanta,CT
Movila Verde,Constanta,CT
Arsa,Constanta,CT
Osmancea,Constanta,CT
Biruinta,Constanta,CT
Cerchezu,Constanta,CT
Negresti,Constanta,CT
Vlahii,Constanta,CT
Oituz,Constanta,CT
Sipotele,Constanta,CT
Viroaga,Constanta,CT
Lazu,Constanta,CT
Ion Corvin,Constanta,CT
Dulgheru,Constanta,CT
Carvan,Constanta,CT
Seimeni,Constanta,CT
Ivrinezu Mare,Constanta,CT
Baltagesti,Constanta,CT
Valeni,Constanta,CT
Casicea,Constanta,CT
Olteni,Constanta,CT
Dumbraveni,Constanta,CT
Crisan,Constanta,CT
Stefan cel Mare,Constanta,CT
Tichilesti,Constanta,CT
Runcu,Constanta,CT
Potarnichea,Constanta,CT
Tufani,Constanta,CT
Ivrinezu Mic,Constanta,CT
Miorita,Constanta,CT
Sibioara,Constanta,CT
Dobromiru din Deal,Constanta,CT
Deleni,Constanta,CT
Cheia,Constanta,CT
Ciobanita,Constanta,CT
Conacu,Constanta,CT
Fantana Mare,Constanta,CT
Esechioi,Constanta,CT
Satu Nou,Constanta,CT
Lespezi,Constanta,CT
Mireasa,Constanta,CT
Urluia,Constanta,CT
Garlita,Constanta,CT
Pelinu,Constanta,CT
Credinta,Constanta,CT
Palazu Mic,Constanta,CT
Raristea,Constanta,CT
Siriu,Constanta,CT
Cascioarele,Constanta,CT
Vartop,Constanta,CT
Valcelele,Constanta,CT
Galbiori,Constanta,CT
Bugeac,Constanta,CT
Pantelimon de Jos,Constanta,CT
Remus Opreanu,Constanta,CT
Cetatea,Constanta,CT
Nistoresti,Constanta,CT
Vadu Oii,Constanta,CT
Cuiugiuc,Constanta,CT
Vanatori,Constanta,CT
Izvoarele,Constanta,CT
Crangu,Constanta,CT
Gura Dobrogei,Constanta,CT
Padureni,Constanta,CT
Goruni,Constanta,CT
Coroana,Constanta,CT
Magura,Constanta,CT
Closca,Constanta,CT
Hagieni,Constanta,CT
Floriile,Constanta,CT
Abrud,Constanta,CT
Vama Veche,Constanta,CT
Ramnicu de Sus,Constanta,CT
Calugareni,Constanta,CT
Tibrinu,Constanta,CT
Capidava,Constanta,CT
Dropia,Constanta,CT
Furnica,Constanta,CT
Traian,Constanta,CT
Luminita,Constanta,CT
Brebeni,Constanta,CT
Tudor Vladimirescu,Constanta,CT
Stejaru,Constanta,CT
Miristea,Constanta,CT
Hateg,Constanta,CT
Casian,Constanta,CT
Gherghina,Constanta,CT
